date,symbol,open,high,low,close,volume,quote_volume
2020-04-29,VIRT,19.327,19.327,18.506,18.725,1157400,21672315.0
2020-04-30,VIRT,18.686,19.248,18.464,18.511,1084200,20069626.2
2020-05-01,VIRT,18.464,19.129,18.242,19.066,634900,12105003.4
2020-05-04,VIRT,19.177,19.43,18.844,19.43,704300,13684549.0
2020-05-05,VIRT,19.446,19.882,19.446,19.723,1040200,20515864.6
2020-05-06,VIRT,19.739,20.381,19.739,19.858,1142600,22689750.8
2020-05-07,VIRT,20.563,20.808,19.414,20.381,2261700,46095707.7
2020-05-08,VIRT,20.405,20.666,18.797,18.797,1985200,37315804.4
2020-05-11,VIRT,19.208,19.509,18.884,19.28,1936700,37339576.0
2020-05-12,VIRT,19.248,19.715,18.816,18.892,1368700,25857480.4
2020-05-13,VIRT,18.622,18.741,17.347,18.139,2852400,51739683.6
2020-05-14,VIRT,17.901,18.789,17.822,18.527,2092300,38764042.1
2020-05-15,VIRT,18.408,18.519,17.949,18.107,1149900,20821239.3
2020-05-18,VIRT,18.052,18.321,17.624,17.909,1297000,23227973.0
2020-05-19,VIRT,18.408,18.44,17.474,17.498,1177700,20607394.6
2020-05-20,VIRT,17.577,17.616,16.967,17.109,1572000,26895348.0
2020-05-21,VIRT,17.117,17.117,16.579,16.808,1802500,30296420.0
2020-05-22,VIRT,16.816,17.363,16.697,17.315,1681000,29106515.0
2020-05-26,VIRT,17.545,17.664,17.244,17.307,1026800,17770827.6
2020-05-27,VIRT,17.395,17.862,17.387,17.569,1373100,24123993.9
2020-05-28,VIRT,17.719,18.487,17.632,18.337,1631800,29922316.6
2020-05-29,VIRT,18.417,19.13,18.377,19.09,2230200,42574518.0
2020-06-01,VIRT,19.13,19.538,18.865,19.394,848400,16453869.6
2020-06-02,VIRT,19.25,19.322,18.113,18.177,1273600,23150227.2
2020-06-03,VIRT,18.153,18.761,17.409,17.529,1539600,26987648.4
2020-06-04,VIRT,17.457,18.089,17.337,17.993,1994300,35883439.9
